file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\aryan\Downloads\bazel-master\bazel-master\src\main\java\com\google\devtools\build\lib\bazel\rules\java\BazelJavaSemantics.java,com.google.devtools.build.lib.bazel.rules.java.BazelJavaSemantics$ComputedClasspathSubstitution,innerclass,4,4,0,4,5,2,0,10,0,0.0,1.0,1.0,2,0,1,0,0,1,2,0,0,0,3,0,0,3,0,0,3,0,0,32,1,1,0,0,0,5,1,5,0,5,2,0,0,0,70,10,0
C:\Users\aryan\Downloads\bazel-master\bazel-master\src\test\java\com\google\devtools\build\lib\bazel\google\CoverageCommandUnitTest.java,com.google.devtools.build.lib.bazel.google.CoverageCommandUnitTest,class,4,4,0,4,2,3,0,7,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,20,0,1,0,1,0,0,0,0,29,17,0
C:\Users\aryan\Downloads\bazel-master\bazel-master\src\test\java\com\google\devtools\build\lib\vfs\PathFragmentWindowsTest.java,com.google.devtools.build.lib.vfs.PathFragmentWindowsTest,class,4,4,0,4,27,1,0,28,351,0.0,0.0,0.0,27,0,27,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,0,0,207,6,1,0,1,0,0,0,9,70,1,0
C:\Users\aryan\Downloads\bazel-master\bazel-master\src\test\java\com\google\devtools\build\lib\concurrent\ErrorClassifierTest.java,com.google.devtools.build.lib.concurrent.ErrorClassifierTest,class,4,4,0,4,1,1,0,6,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,1,0,1,0,0,0,0,11,1,0
C:\Users\aryan\Downloads\bazel-master\bazel-master\src\test\java\com\google\devtools\build\lib\skyframe\RecursiveFilesystemTraversalFunctionTest.java,com.google.devtools.build.lib.skyframe.RecursiveFilesystemTraversalFunctionTest$BasicTraversalRequest,innerclass,4,4,0,4,2,2,0,4,1,0.0,0.0,0.0,2,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,1,0,0,0,0,0,0,0,0,21,1032,0
C:\Users\aryan\Downloads\bazel-master\bazel-master\src\test\java\com\google\devtools\build\lib\testutil\SpawnController.java,com.google.devtools.build.lib.testutil.SpawnController$ExecResult,innerclass,4,4,0,4,4,1,0,1,2,0.5833333,0.0,0.0,4,3,3,1,0,0,3,0,0,0,3,1,0,3,0,0,3,0,0,18,3,0,0,0,0,0,0,3,0,3,0,0,0,0,43,25,0
C:\Users\aryan\Downloads\bazel-master\bazel-master\src\main\java\com\google\devtools\build\lib\rules\java\JavaToolchainProvider.java,com.google.devtools.build.lib.rules.java.JavaToolchainProvider,class,30,44,14,30,49,3,0,42,729,0.8974359,0.0,0.0,39,3,35,4,0,0,35,0,0,0,1,1,1,0,0,0,1,0,11,204,41,0,6,3,2,35,0,5,0,5,3,0,2,0,196,17,0
C:\Users\aryan\Downloads\bazel-master\bazel-master\src\main\java\com\google\devtools\build\lib\rules\android\databinding\DataBindingProcessorArgsBuilder.java,com.google.devtools.build.lib.rules.android.databinding.DataBindingProcessorArgsBuilder,class,4,6,2,4,17,1,0,8,0,0.125,0.0,0.0,16,2,14,2,0,0,14,0,0,0,1,0,0,1,0,0,1,0,17,66,16,0,0,0,0,23,0,2,2,2,0,0,0,0,139,1,0
C:\Users\aryan\Downloads\bazel-master\bazel-master\src\test\java\com\google\devtools\build\lib\bazel\bzlmod\RegistryFactoryTest.java,com.google.devtools.build.lib.bazel.bzlmod.RegistryFactoryTest,class,10,10,0,10,2,2,0,8,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,8,0,7,0,6,0,0,0,3,35,1,0
C:\Users\aryan\Downloads\bazel-master\bazel-master\src\main\java\com\google\devtools\build\skyframe\GroupedDeps.java,com.google.devtools.build.skyframe.GroupedDeps$UngroupedIterator,innerclass,2,2,0,2,7,1,0,3,0,0.125,1.0,1.0,4,0,2,2,0,0,2,0,0,0,2,0,0,2,0,0,1,0,0,21,2,0,0,0,0,0,1,3,0,3,1,0,0,0,23,26,0
