file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\aryan\Downloads\Ant-Media-Server-master\Ant-Media-Server-master\src\test\java\io\antmedia\test\AntMediaApplicationAdaptorUnitTest.java,io.antmedia.test.AntMediaApplicationAdaptorUnitTest$AppSettingsChild,innerclass,1,1,0,1,0,2,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,3,2,3,0,0,0,1,0,0,5,0,0,0,0,0,3,0,3,0,3,0,0,0,0,6,9,0
C:\Users\aryan\Downloads\Ant-Media-Server-master\Ant-Media-Server-master\src\main\java\org\red5\server\api\stream\IClientBroadcastStream.java,org.red5.server.api.stream.IClientBroadcastStream,interface,3,7,4,3,4,1,0,0,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1,0
C:\Users\aryan\Downloads\Ant-Media-Server-master\Ant-Media-Server-master\src\main\java\org\webrtc\PeerConnectionFactory.java,org.webrtc.PeerConnectionFactory,class,24,28,4,24,65,1,0,43,1160,0.95673066,0.19373219,0.22507122,52,32,25,25,0,2,27,0,0,0,12,8,2,10,0,0,4,0,40,360,21,1,6,0,0,17,7,19,4,18,2,0,4,0,232,1,0
C:\Users\aryan\Downloads\Ant-Media-Server-master\Ant-Media-Server-master\src\main\java\io\antmedia\recorder\Frame.java,io.antmedia.recorder.Frame,class,17,21,4,17,82,1,0,25,163,0.88043475,0.16883117,0.5887446,23,2,22,1,0,0,22,0,0,0,17,1,8,4,5,0,1,0,8,249,24,9,17,0,5,2,44,86,12,49,3,0,1,0,207,1,0
C:\Users\aryan\Downloads\Ant-Media-Server-master\Ant-Media-Server-master\src\main\java\org\red5\server\net\rtmp\IRTMPConnManager.java,org.red5.server.net.rtmp.IRTMPConnManager,interface,1,1,0,1,5,1,0,0,10,0.0,0.0,0.0,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,1,0
C:\Users\aryan\Downloads\Ant-Media-Server-master\Ant-Media-Server-master\src\main\java\io\antmedia\filter\HlsManifestModifierFilter.java,io.antmedia.filter.HlsManifestModifierFilter,class,13,14,1,13,23,2,0,46,1,0.5,0.0,0.0,2,0,2,0,0,0,2,0,0,0,3,3,2,0,1,0,2,0,3,102,0,2,0,2,1,13,0,38,4,36,7,0,0,1,81,1,1
C:\Users\aryan\Downloads\Ant-Media-Server-master\Ant-Media-Server-master\src\main\java\io\antmedia\servlet\ChunkedTransferServlet.java,io.antmedia.servlet.ChunkedTransferServlet,class,18,19,1,18,58,2,0,73,21,0.59523815,0.38181818,0.38181818,14,1,7,3,4,0,11,0,0,0,3,3,2,0,1,0,2,0,5,311,0,5,7,8,4,30,25,69,9,59,4,0,2,4,159,1,28
C:\Users\aryan\Downloads\Ant-Media-Server-master\Ant-Media-Server-master\src\main\java\org\red5\server\net\rtmp\codec\RTMPMinaCodecFactory.java,org.red5.server.net.rtmp.codec.RTMPMinaCodecFactory,class,9,9,0,9,4,1,0,1,0,0.5,0.5,1.0,4,0,4,0,0,0,4,0,0,0,3,0,0,0,3,0,0,0,0,18,2,0,0,0,0,2,0,5,0,3,0,0,0,0,31,1,0
C:\Users\aryan\Downloads\Ant-Media-Server-master\Ant-Media-Server-master\src\main\java\org\red5\server\api\statistics\IScopeStatistics.java,org.red5.server.api.statistics.IScopeStatistics,interface,1,3,2,1,12,1,0,0,66,0.0,0.0,0.0,12,0,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,1,0
C:\Users\aryan\Downloads\Ant-Media-Server-master\Ant-Media-Server-master\src\main\java\io\antmedia\rest\WebRTCClientStats.java,io.antmedia.rest.WebRTCClientStats,class,3,8,5,3,23,1,0,0,195,0.87747025,0.11462451,0.68379444,23,0,23,0,0,0,23,0,0,0,11,0,0,11,0,0,0,0,0,90,11,0,0,0,0,12,0,20,0,11,0,0,0,0,43,1,0
C:\Users\aryan\Downloads\Ant-Media-Server-master\Ant-Media-Server-master\src\main\java\io\antmedia\statistic\type\WebRTCVideoReceiveStats.java,io.antmedia.statistic.type.WebRTCVideoReceiveStats,class,1,4,3,1,24,1,0,12,187,0.86956507,0.13043478,1.0,23,0,23,0,0,0,23,0,0,0,11,0,0,3,0,8,0,0,0,94,11,0,1,0,0,0,0,24,0,11,1,0,0,0,30,1,0
C:\Users\aryan\Downloads\Ant-Media-Server-master\Ant-Media-Server-master\src\main\java\io\antmedia\licence\ILicenceService.java,io.antmedia.licence.ILicenceService$BeanName,enum,0,0,0,0,2,1,0,0,0,0.0,1.0,1.0,2,0,1,0,0,1,2,0,0,0,1,0,0,1,0,0,0,0,0,8,1,0,0,0,0,1,0,1,0,1,0,0,0,0,16,1,0
C:\Users\aryan\Downloads\Ant-Media-Server-master\Ant-Media-Server-master\src\main\java\org\red5\server\net\rtmp\RTMPConnection.java,org.red5.server.net.rtmp.RTMPConnection$KeepAliveTask,innerclass,1,1,0,1,15,1,0,16,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,2,0,0,2,0,0,1,0,1,58,0,0,1,1,7,7,3,8,7,7,6,0,0,0,61,2,7
C:\Users\aryan\Downloads\Ant-Media-Server-master\Ant-Media-Server-master\src\main\java\org\webrtc\RTCStatsReport.java,org.webrtc.RTCStatsReport,class,3,5,2,3,7,1,0,5,0,0.2,0.8333333,1.0,5,1,4,1,0,0,4,0,0,0,2,0,0,2,0,0,2,0,0,31,4,1,0,0,0,5,0,5,0,4,2,0,0,0,38,1,0
C:\Users\aryan\Downloads\Ant-Media-Server-master\Ant-Media-Server-master\src\main\java\io\antmedia\filter\DashStatisticsFilter.java,io.antmedia.filter.DashStatisticsFilter,class,5,5,0,5,7,3,0,5,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,16,4,0,3,0,1,3,1,1,0,1,1,0,0,0,29,1,0
C:\Users\aryan\Downloads\Ant-Media-Server-master\Ant-Media-Server-master\src\test\java\io\antmedia\test\security\TokenFilterTest.java,io.antmedia.test.security.TokenFilterTest,class,19,20,1,19,21,1,0,51,0,0.48148152,0.7222222,0.7777778,9,0,9,0,0,0,9,0,0,0,3,1,1,1,1,0,0,0,1,282,0,0,1,5,2,53,32,81,10,77,1,1,0,0,98,1,6
C:\Users\aryan\Downloads\Ant-Media-Server-master\Ant-Media-Server-master\src\test\java\io\antmedia\test\StreamSchedularUnitTest.java,io.antmedia.test.StreamSchedularUnitTest$Anonymous1,anonymous,1,1,0,1,3,1,0,3,3,0.0,0.0,0.0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,3,0,0,3,0,0,0,0,0,6,-1,0
C:\Users\aryan\Downloads\Ant-Media-Server-master\Ant-Media-Server-master\src\main\java\org\red5\server\net\rtmp\event\StreamActionEvent.java,org.red5.server.net.rtmp.event.StreamActionEvent,class,4,4,0,4,6,1,0,0,9,0.5,0.2,0.2,6,0,6,0,0,0,6,0,0,0,1,0,0,1,0,0,1,0,0,21,5,0,0,0,0,2,0,1,1,1,0,0,0,0,39,1,0
C:\Users\aryan\Downloads\Ant-Media-Server-master\Ant-Media-Server-master\src\main\java\org\webrtc\BuiltinAudioEncoderFactoryFactory.java,org.webrtc.BuiltinAudioEncoderFactoryFactory,class,2,4,2,2,2,1,0,1,1,0.0,NaN,NaN,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0
C:\Users\aryan\Downloads\Ant-Media-Server-master\Ant-Media-Server-master\src\test\java\io\antmedia\test\StreamFetcherUnitTest.java,io.antmedia.test.StreamFetcherUnitTest,class,40,44,4,40,71,2,0,158,0,0.7532468,0.486631,0.6737968,33,3,33,0,0,0,34,0,0,0,7,1,2,4,1,0,0,0,35,904,25,2,16,16,6,204,224,168,28,145,3,1,0,41,249,1,51
C:\Users\aryan\Downloads\Ant-Media-Server-master\Ant-Media-Server-master\src\main\java\io\antmedia\IDeleteAppListener.java,io.antmedia.IDeleteAppListener,interface,0,1,1,0,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0
C:\Users\aryan\Downloads\Ant-Media-Server-master\Ant-Media-Server-master\src\main\java\org\red5\server\service\IServiceResolver.java,org.red5.server.service.IServiceResolver,interface,1,5,4,1,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1,0
C:\Users\aryan\Downloads\Ant-Media-Server-master\Ant-Media-Server-master\src\main\java\org\webrtc\VideoDecoder.java,org.webrtc.VideoDecoder$Callback,interface,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1,0
C:\Users\aryan\Downloads\Ant-Media-Server-master\Ant-Media-Server-master\src\main\java\org\webrtc\VideoEncoder.java,org.webrtc.VideoEncoder$CodecSpecificInfoH264,innerclass,1,1,0,1,0,2,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
C:\Users\aryan\Downloads\Ant-Media-Server-master\Ant-Media-Server-master\src\main\java\io\antmedia\statistic\GPUUtils.java,io.antmedia.statistic.GPUUtils,class,9,11,2,9,27,1,0,24,30,0.8333334,0.14285715,0.14285715,9,1,7,2,0,0,7,0,0,1,4,3,0,4,0,0,0,0,1,122,15,0,13,1,3,7,9,24,0,18,3,0,1,0,77,1,4
C:\Users\aryan\Downloads\Ant-Media-Server-master\Ant-Media-Server-master\src\main\java\io\antmedia\plugin\api\IClusterStreamFetcher.java,io.antmedia.plugin.api.IClusterStreamFetcher,interface,1,2,1,1,2,1,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0
C:\Users\aryan\Downloads\Ant-Media-Server-master\Ant-Media-Server-master\src\main\java\io\antmedia\console\rest\CommonRestService.java,io.antmedia.console.rest.CommonRestService,class,50,56,6,50,213,1,2,206,2008,0.96493036,0.1071115,0.14574188,72,4,66,4,2,0,68,0,0,0,40,31,10,27,2,1,31,0,51,890,84,7,74,10,2,143,26,251,16,178,5,2,0,0,398,1,18
C:\Users\aryan\Downloads\Ant-Media-Server-master\Ant-Media-Server-master\src\main\java\org\red5\server\messaging\IMessageOutput.java,org.red5.server.messaging.IMessageOutput,interface,3,5,2,3,5,1,0,0,10,0.0,0.0,0.0,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,1,0
C:\Users\aryan\Downloads\Ant-Media-Server-master\Ant-Media-Server-master\src\main\java\org\red5\server\ClientRegistry.java,org.red5.server.ClientRegistry,class,9,11,2,9,23,1,0,23,43,0.78571427,0.23076923,0.23076923,14,0,10,1,3,0,13,0,0,0,4,0,0,4,0,0,0,0,4,86,11,2,3,1,0,8,5,12,1,11,2,0,0,0,86,1,1
C:\Users\aryan\Downloads\Ant-Media-Server-master\Ant-Media-Server-master\src\main\java\org\red5\server\net\rtmp\event\Aggregate.java,org.red5.server.net.rtmp.event.Aggregate,class,14,19,5,14,30,2,0,49,0,0.76785713,0.50549453,0.50549453,14,0,13,0,1,0,14,0,0,0,4,2,0,3,1,0,1,0,3,161,5,1,8,1,3,13,9,32,5,24,5,0,0,0,125,1,12
C:\Users\aryan\Downloads\Ant-Media-Server-master\Ant-Media-Server-master\src\main\java\org\webrtc\RefCounted.java,org.webrtc.RefCounted,interface,1,5,4,1,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,1,0
C:\Users\aryan\Downloads\Ant-Media-Server-master\Ant-Media-Server-master\src\main\java\org\red5\server\net\IHandshake.java,org.red5.server.net.IHandshake,interface,2,2,0,2,3,1,0,0,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0
C:\Users\aryan\Downloads\Ant-Media-Server-master\Ant-Media-Server-master\src\main\java\io\antmedia\console\datastore\MapDBStore.java,io.antmedia.console.datastore.MapDBStore,class,5,7,2,5,4,3,0,16,0,0.4166667,1.0,1.0,3,0,3,0,0,0,3,0,0,0,4,1,0,3,1,0,0,0,0,33,0,0,0,0,0,0,1,6,0,6,3,0,0,2,34,1,0
C:\Users\aryan\Downloads\Ant-Media-Server-master\Ant-Media-Server-master\src\main\java\org\red5\server\service\NotAllowedException.java,org.red5.server.service.NotAllowedException,class,0,1,1,0,2,4,0,0,1,1.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,1,0,1,0,0,1,0,0,9,0,0,0,0,0,0,1,1,0,1,0,0,0,0,26,1,0
C:\Users\aryan\Downloads\Ant-Media-Server-master\Ant-Media-Server-master\src\test\java\io\antmedia\integration\StreamFetcherV2Test.java,io.antmedia.integration.StreamFetcherV2Test$Anonymous1,anonymous,1,1,0,1,3,1,0,3,3,0.0,0.0,0.0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,3,0,0,3,0,0,0,0,0,6,-1,0
C:\Users\aryan\Downloads\Ant-Media-Server-master\Ant-Media-Server-master\src\main\java\org\red5\server\net\rtmp\RTMPUtils.java,org.red5.server.net.rtmp.RTMPUtils,class,4,5,1,4,26,1,0,8,91,0.0,0.0,0.0,14,14,14,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,1,140,18,0,4,0,44,0,89,43,29,23,1,0,0,0,108,1,0
C:\Users\aryan\Downloads\Ant-Media-Server-master\Ant-Media-Server-master\src\main\java\org\red5\server\api\service\ISubscriberStreamService.java,org.red5.server.api.service.ISubscriberStreamService,interface,3,4,1,3,1,1,0,0,0,1.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,4,0,0,0,0,0,1,0,1,0,1,0,0,0,0,29,1,0
C:\Users\aryan\Downloads\Ant-Media-Server-master\Ant-Media-Server-master\src\main\java\org\red5\server\net\rtmp\event\AllocationDebugger.java,org.red5.server.net.rtmp.event.AllocationDebugger$Info,innerclass,0,0,0,0,1,1,0,0,0,1.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,1,1,0,1,0,0,0,0,11,10,0
C:\Users\aryan\Downloads\Ant-Media-Server-master\Ant-Media-Server-master\src\main\java\org\red5\server\net\rtmp\event\VideoData.java,org.red5.server.net.rtmp.event.VideoData,class,8,14,6,8,28,2,0,29,48,0.8125,0.3,0.55833334,16,0,15,0,1,0,16,0,0,0,6,1,0,2,4,0,1,0,1,123,7,0,11,0,3,1,8,26,1,17,2,0,1,0,107,1,0
C:\Users\aryan\Downloads\Ant-Media-Server-master\Ant-Media-Server-master\src\main\java\org\red5\server\scope\Scope.java,org.red5.server.scope.Scope,class,25,42,17,25,205,4,3,129,2418,0.9196429,0.1462185,0.362465,84,1,80,0,4,0,85,0,1,0,16,2,0,11,5,0,6,0,5,851,88,12,27,9,15,91,15,75,10,50,4,0,2,0,320,1,62
C:\Users\aryan\Downloads\Ant-Media-Server-master\Ant-Media-Server-master\src\main\java\io\antmedia\console\datastore\AbstractConsoleDataStore.java,io.antmedia.console.datastore.AbstractConsoleDataStore,class,3,10,7,3,23,1,2,14,208,0.968254,0.004761905,0.004761905,21,0,21,0,0,0,21,11,0,0,6,3,2,3,1,0,2,0,0,49,5,0,0,0,0,2,3,6,1,6,0,0,0,0,66,1025,0
C:\Users\aryan\Downloads\Ant-Media-Server-master\Ant-Media-Server-master\src\main\java\org\red5\server\messaging\InMemoryPushPushPipe.java,org.red5.server.messaging.InMemoryPushPushPipe,class,8,9,1,8,18,2,0,11,15,0.5714286,0.14285715,0.14285715,7,0,7,0,0,0,7,0,0,0,1,1,0,1,0,0,1,0,0,58,4,1,0,1,2,9,0,4,0,4,3,0,0,0,73,1,4
C:\Users\aryan\Downloads\Ant-Media-Server-master\Ant-Media-Server-master\src\main\java\org\webrtc\CryptoOptions.java,org.webrtc.CryptoOptions,class,4,6,2,4,4,1,0,0,2,0.5,0.0,0.0,4,1,3,1,0,0,3,0,0,0,2,0,0,2,0,0,2,0,0,72,3,0,0,0,0,0,0,2,0,2,0,0,3,0,59,17,0
C:\Users\aryan\Downloads\Ant-Media-Server-master\Ant-Media-Server-master\src\main\java\org\red5\server\net\rtmp\event\FlexStreamSend.java,org.red5.server.net.rtmp.event.FlexStreamSend,class,2,3,1,2,2,3,0,0,1,1.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,1,0,1,0,0,1,0,0,11,0,0,0,0,0,0,1,3,0,1,0,0,0,0,36,1,0
C:\Users\aryan\Downloads\Ant-Media-Server-master\Ant-Media-Server-master\src\main\java\org\red5\server\net\rtmp\codec\RTMPProtocolDecoder.java,org.red5.server.net.rtmp.codec.RTMPProtocolDecoder,class,35,38,3,35,178,1,0,141,69,0.7391305,0.36601308,0.43137255,23,1,18,5,0,0,18,0,0,0,3,2,0,0,3,0,1,0,9,715,28,5,43,4,17,96,38,153,15,91,5,0,0,0,262,1,74
C:\Users\aryan\Downloads\Ant-Media-Server-master\Ant-Media-Server-master\src\main\java\io\antmedia\cluster\ClusterNode.java,io.antmedia.cluster.ClusterNode,class,6,9,3,6,14,1,0,1,50,0.8615385,0.17948718,0.3846154,13,0,13,0,0,0,13,0,0,0,10,4,3,7,0,0,4,0,2,59,6,0,0,0,0,4,3,14,2,10,1,0,0,0,36,1,0
C:\Users\aryan\Downloads\Ant-Media-Server-master\Ant-Media-Server-master\src\main\java\org\red5\server\net\rtmp\message\Header.java,org.red5.server.net.rtmp.message.Header$HeaderType,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0
C:\Users\aryan\Downloads\Ant-Media-Server-master\Ant-Media-Server-master\src\main\java\org\red5\server\api\service\ServiceUtils.java,org.red5.server.api.service.ServiceUtils,class,11,13,2,11,29,1,0,20,124,0.7647059,0.04411765,0.04411765,17,17,17,0,0,0,17,0,0,0,1,1,0,1,0,0,1,0,22,128,10,0,10,0,3,10,0,11,0,11,3,0,0,0,74,1,10
C:\Users\aryan\Downloads\Ant-Media-Server-master\Ant-Media-Server-master\src\main\java\org\webrtc\RtpParameters.java,org.webrtc.RtpParameters,class,7,9,2,7,7,1,0,0,9,0.7142858,0.2857143,1.0,7,0,2,0,0,5,7,0,0,0,6,0,4,2,0,0,5,0,0,173,6,0,0,0,0,0,0,6,0,6,0,0,5,0,83,1,0
C:\Users\aryan\Downloads\Ant-Media-Server-master\Ant-Media-Server-master\src\test\java\io\antmedia\test\webrtc\adaptor\RTMPAdaptorTest.java,io.antmedia.test.webrtc.adaptor.RTMPAdaptorTest$Anonymous1,anonymous,1,1,0,1,3,1,0,2,3,0.0,0.0,0.0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,0,3,0,0,0,0,0,6,-1,0
C:\Users\aryan\Downloads\Ant-Media-Server-master\Ant-Media-Server-master\src\main\java\io\antmedia\datastore\db\types\SubscriberStats.java,io.antmedia.datastore.db.types.SubscriberStats,class,3,6,3,3,11,1,0,1,41,0.8,0.12727273,0.12727273,11,0,11,0,0,0,11,0,0,0,5,0,0,5,0,0,0,0,0,40,5,0,0,0,0,6,0,6,0,5,0,0,0,0,38,1,0
C:\Users\aryan\Downloads\Ant-Media-Server-master\Ant-Media-Server-master\src\main\java\io\antmedia\webrtc\adaptor\RTMPAdaptor.java,io.antmedia.webrtc.adaptor.RTMPAdaptor$WebRTCVideoSink,innerclass,4,4,0,4,5,1,0,13,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,3,24,1,0,3,0,2,3,6,6,5,3,1,0,0,0,33,1,3
C:\Users\aryan\Downloads\Ant-Media-Server-master\Ant-Media-Server-master\src\main\java\org\red5\server\stream\OutputStream.java,org.red5.server.stream.OutputStream,class,3,6,3,3,5,1,0,2,0,0.55,0.7,1.0,5,0,5,0,0,0,5,0,0,0,4,1,0,3,1,0,0,0,0,25,3,0,0,0,0,0,0,4,0,4,0,0,0,0,25,1,0
C:\Users\aryan\Downloads\Ant-Media-Server-master\Ant-Media-Server-master\src\main\java\org\webrtc\CallSessionFileRotatingLogSink.java,org.webrtc.CallSessionFileRotatingLogSink,class,3,4,1,3,9,1,0,4,13,0.6666667,0.33333334,0.33333334,6,4,3,3,0,0,3,0,0,0,1,0,0,1,0,0,0,0,3,24,1,0,3,0,0,2,2,2,0,1,1,0,0,0,24,1,0
C:\Users\aryan\Downloads\Ant-Media-Server-master\Ant-Media-Server-master\src\test\java\io\antmedia\test\filter\HlsStatisticsFilterTest.java,io.antmedia.test.filter.HlsStatisticsFilterTest,class,21,22,1,21,14,1,0,39,0,0.42857146,0.8666667,1.0,7,0,6,1,0,0,6,0,0,0,3,1,1,1,1,0,0,0,0,171,1,0,0,4,0,12,18,46,3,45,1,1,0,0,73,1,9
C:\Users\aryan\Downloads\Ant-Media-Server-master\Ant-Media-Server-master\src\main\java\org\red5\server\scheduling\QuartzSchedulingService.java,org.red5.server.scheduling.QuartzSchedulingService$ScheduledJobKey,innerclass,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0,0,8,0,0,0,0,0,0,0,2,0,2,0,0,0,0,6,20,0
C:\Users\aryan\Downloads\Ant-Media-Server-master\Ant-Media-Server-master\src\main\java\io\antmedia\muxer\RtmpMuxer.java,io.antmedia.muxer.RtmpMuxer,class,15,17,2,15,58,2,0,68,75,0.85714287,0.2867647,0.4117647,18,0,16,1,0,1,17,0,0,9,7,0,0,6,0,1,0,0,5,242,17,1,15,0,2,23,16,44,3,31,5,0,0,1,182,1,13
C:\Users\aryan\Downloads\Ant-Media-Server-master\Ant-Media-Server-master\src\main\java\org\red5\server\api\IAttributeStore.java,org.red5.server.api.IAttributeStore,interface,2,8,6,2,11,1,0,0,55,0.0,0.0,0.0,11,0,11,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,1,0
C:\Users\aryan\Downloads\Ant-Media-Server-master\Ant-Media-Server-master\src\main\java\org\red5\server\net\rtmp\IReceivedMessageTaskQueueListener.java,org.red5.server.net.rtmp.IReceivedMessageTaskQueueListener,interface,1,3,2,1,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
C:\Users\aryan\Downloads\Ant-Media-Server-master\Ant-Media-Server-master\src\main\java\io\antmedia\muxer\Muxer.java,io.antmedia.muxer.Muxer,class,26,36,10,26,182,1,3,161,1103,0.9362904,0.19815668,0.76036865,62,7,57,0,5,0,63,2,0,15,40,5,4,5,31,0,4,0,19,758,59,3,47,1,12,82,74,165,21,111,4,0,1,0,434,1025,37
C:\Users\aryan\Downloads\Ant-Media-Server-master\Ant-Media-Server-master\src\main\java\org\red5\server\api\IApplicationContext.java,org.red5.server.api.IApplicationContext,interface,0,1,1,0,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0
C:\Users\aryan\Downloads\Ant-Media-Server-master\Ant-Media-Server-master\src\main\java\org\webrtc\audio\JavaAudioDeviceModule.java,org.webrtc.audio.JavaAudioDeviceModule$AudioTrackErrorCallback,interface,1,1,0,1,3,1,0,0,3,0.0,0.0,0.0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,0
C:\Users\aryan\Downloads\Ant-Media-Server-master\Ant-Media-Server-master\src\main\java\io\antmedia\console\AdminApplication.java,io.antmedia.console.AdminApplication$ApplicationInfo,innerclass,0,0,0,0,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,9,0
C:\Users\aryan\Downloads\Ant-Media-Server-master\Ant-Media-Server-master\src\main\java\org\red5\server\stream\IRecordingListener.java,org.red5.server.stream.IRecordingListener,interface,6,9,3,6,11,1,0,0,55,0.0,0.0,0.0,11,0,11,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,1,0
C:\Users\aryan\Downloads\Ant-Media-Server-master\Ant-Media-Server-master\src\test\java\io\antmedia\test\MuxerUnitTest.java,io.antmedia.test.MuxerUnitTest$Anonymous10,anonymous,0,0,0,0,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,2,0,0,0,0,0,0,0,0,3,-1,0
C:\Users\aryan\Downloads\Ant-Media-Server-master\Ant-Media-Server-master\src\main\java\org\webrtc\ThreadUtils.java,org.webrtc.ThreadUtils$ThreadChecker,innerclass,1,1,0,1,4,1,0,1,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,3,14,0,0,2,0,0,1,0,3,0,1,1,0,0,0,25,9,0
C:\Users\aryan\Downloads\Ant-Media-Server-master\Ant-Media-Server-master\src\main\java\io\antmedia\ipcamera\onvifdiscovery\ProbeReceiverThread.java,io.antmedia.ipcamera.onvifdiscovery.ProbeReceiverThread,class,8,10,2,8,13,2,0,28,4,0.5,1.0,1.0,4,2,2,2,0,0,2,0,0,0,4,0,0,4,0,0,4,0,7,61,3,4,1,1,0,3,5,16,1,16,3,0,0,0,57,1,0
C:\Users\aryan\Downloads\Ant-Media-Server-master\Ant-Media-Server-master\src\main\java\io\antmedia\EncoderSettings.java,io.antmedia.EncoderSettings,class,0,3,3,0,10,1,0,0,21,0.84999996,0.26666668,0.8,10,0,10,0,0,0,10,0,0,0,8,4,4,4,0,0,4,0,0,42,4,0,0,0,0,4,0,13,0,8,0,0,0,0,35,1,0
